STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3379;19750821;-999;-999;-999;    1;   0.4;   1;   12.100;   0;  -999;  -999;    -999;   23.2;-999;   27.4;   15.2;-999;eor
       3379;19750822;-999;-999;-999;    1;  13.1;   1;    5.600;   0;  -999;  -999;    -999;   18.6;-999;   24.2;   15.5;-999;eor
       3379;19750823;-999;-999;-999;    1;  24.1;   1;    0.000;   0;  -999;  -999;    -999;   14.4;-999;   16.2;   13.7;-999;eor
       3379;19750824;-999;-999;-999;    1;  30.5;   1;    0.000;   0;  -999;  -999;    -999;   11.9;-999;   13.9;   10.6;-999;eor
       3379;19750825;-999;-999;-999;    1;  23.1;   1;    0.000;   0;  -999;  -999;    -999;   11.4;-999;   12.4;   11.1;-999;eor
       3379;19750826;-999;-999;-999;    1;  18.0;   1;    0.000;   0;  -999;  -999;    -999;   13.1;-999;   13.8;   10.3;-999;eor
       3379;19750827;-999;-999;-999;    1;   0.2;   1;    1.200;   0;  -999;  -999;    -999;   14.2;-999;   17.4;   12.4;-999;eor
       3379;19750828;-999;-999;-999;    1;   0.0;   0;   10.300;   0;  -999;  -999;    -999;   16.2;-999;   20.3;    9.9;-999;eor
       3379;19750829;-999;-999;-999;    1;   0.1;   1;    0.500;   0;  -999;  -999;    -999;   15.4;-999;   17.7;   10.6;-999;eor
       3379;19750830;-999;-999;-999;    1;  15.3;   1;    2.600;   0;  -999;  -999;    -999;   16.7;-999;   22.0;   13.7;-999;eor
       3379;19750831;-999;-999;-999;    1;   0.0;   0;    7.500;   0;  -999;  -999;    -999;   18.6;-999;   22.6;   12.7;-999;eor
       3379;19750901;-999;-999;-999;    1;   0.0;   0;    8.300;   0;  -999;  -999;    -999;   18.7;-999;   23.1;   12.5;-999;eor
       3379;19750902;-999;-999;-999;    1;   3.5;   1;    7.300;   0;  -999;  -999;    -999;   20.5;-999;   24.3;   13.1;-999;eor
       3379;19750903;-999;-999;-999;    1;   1.2;   1;    8.400;   0;  -999;  -999;    -999;   17.7;-999;   22.2;   13.3;-999;eor
       3379;19750904;-999;-999;-999;    1;  61.9;   1;    5.100;   0;  -999;  -999;    -999;   18.7;-999;   22.4;   14.3;-999;eor
       3379;19750905;-999;-999;-999;    1;  12.5;   1;    5.100;   0;  -999;  -999;    -999;   16.3;-999;   20.4;   13.7;-999;eor
       3379;19750906;-999;-999;-999;    1;   0.0;   1;    9.200;   0;  -999;  -999;    -999;   17.5;-999;   22.0;   11.7;-999;eor
       3379;19750907;-999;-999;-999;    1;   0.0;   1;    0.400;   0;  -999;  -999;    -999;   15.9;-999;   18.0;   14.6;-999;eor
       3379;19750908;-999;-999;-999;    1;   0.0;   0;    7.800;   0;  -999;  -999;    -999;   16.0;-999;   19.2;   11.9;-999;eor
       3379;19750909;-999;-999;-999;    1;   0.0;   0;    8.500;   0;  -999;  -999;    -999;   16.0;-999;   21.8;    9.4;-999;eor
       3379;19750910;-999;-999;-999;    1;   0.0;   1;    8.300;   0;  -999;  -999;    -999;   18.4;-999;   22.9;   12.4;-999;eor
       3379;19750911;-999;-999;-999;    1;  23.4;   1;    6.500;   0;  -999;  -999;    -999;   15.6;-999;   22.5;   12.3;-999;eor
       3379;19750912;-999;-999;-999;    1;  11.5;   1;    8.400;   0;  -999;  -999;    -999;   12.4;-999;   18.9;    9.9;-999;eor
       3379;19750913;-999;-999;-999;    1;   0.0;   0;   10.200;   0;  -999;  -999;    -999;   11.8;-999;   16.2;    8.1;-999;eor
       3379;19750914;-999;-999;-999;    1;   0.0;   0;    8.500;   0;  -999;  -999;    -999;   14.6;-999;   21.3;    7.4;-999;eor
       3379;19750915;-999;-999;-999;    1;   0.9;   1;    2.200;   0;  -999;  -999;    -999;   15.3;-999;   17.6;   13.0;-999;eor
       3379;19750916;-999;-999;-999;    1;   0.0;   0;    5.500;   0;  -999;  -999;    -999;   21.3;-999;   29.3;   13.1;-999;eor
       3379;19750917;-999;-999;-999;    1;   0.0;   0;   10.100;   0;  -999;  -999;    -999;   23.2;-999;   31.6;   15.4;-999;eor
       3379;19750918;-999;-999;-999;    1;   0.0;   0;    9.400;   0;  -999;  -999;    -999;   21.0;-999;   25.7;   15.4;-999;eor
       3379;19750919;-999;-999;-999;    1;   0.0;   1;    5.100;   0;  -999;  -999;    -999;   18.0;-999;   22.1;   15.3;-999;eor
       3379;19750920;-999;-999;-999;    1;   0.0;   0;    2.300;   0;  -999;  -999;    -999;   17.7;-999;   20.4;   15.4;-999;eor
       3379;19750921;-999;-999;-999;    1;   0.0;   0;    0.700;   0;  -999;  -999;    -999;   17.8;-999;   20.0;   15.4;-999;eor
       3379;19750922;-999;-999;-999;    1;   0.0;   0;    9.200;   0;  -999;  -999;    -999;   17.1;-999;   20.9;   11.7;-999;eor
       3379;19750923;-999;-999;-999;    1;   0.0;   0;    9.800;   0;  -999;  -999;    -999;   17.2;-999;   24.0;    9.8;-999;eor
       3379;19750924;-999;-999;-999;    1;   0.0;   0;    5.200;   0;  -999;  -999;    -999;   17.8;-999;   22.0;   12.7;-999;eor
       3379;19750925;-999;-999;-999;    1;   0.0;   0;    9.700;   0;  -999;  -999;    -999;   18.4;-999;   23.9;   12.2;-999;eor
       3379;19750926;-999;-999;-999;    1;   0.5;   1;    0.900;   0;  -999;  -999;    -999;   12.8;-999;   18.5;   10.8;-999;eor
       3379;19750927;-999;-999;-999;    1;   0.0;   1;    2.700;   0;  -999;  -999;    -999;   16.1;-999;   21.5;    9.3;-999;eor
       3379;19750928;-999;-999;-999;    1;   0.0;   1;    4.300;   0;  -999;  -999;    -999;   20.8;-999;   24.9;   15.0;-999;eor
       3379;19750929;-999;-999;-999;    1;   0.0;   0;    9.700;   0;  -999;  -999;    -999;   21.5;-999;   25.6;   15.8;-999;eor
       3379;19750930;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;   18.4;-999;   23.2;   14.0;-999;eor
       3379;19751001;-999;-999;-999;    1;   0.0;   0;    5.100;   0;  -999;  -999;    -999;   16.1;-999;   19.4;   13.0;-999;eor
       3379;19751002;-999;-999;-999;    1;   0.0;   0;    9.500;   0;  -999;  -999;    -999;   16.5;-999;   21.1;   12.0;-999;eor
       3379;19751003;-999;-999;-999;    1;   0.1;   1;    9.000;   0;  -999;  -999;    -999;   15.8;-999;   23.0;   11.6;-999;eor
       3379;19751004;-999;-999;-999;    1;   0.0;   0;    0.500;   0;  -999;  -999;    -999;   11.2;-999;   14.0;    9.4;-999;eor
       3379;19751005;-999;-999;-999;    1;   0.0;   1;    0.500;   0;  -999;  -999;    -999;   10.5;-999;   11.7;    7.4;-999;eor
       3379;19751006;-999;-999;-999;    1;   0.0;   0;    5.600;   0;  -999;  -999;    -999;   13.2;-999;   16.5;    9.9;-999;eor
       3379;19751007;-999;-999;-999;    1;   0.0;   0;    0.200;   0;  -999;  -999;    -999;   11.1;-999;   13.8;   10.0;-999;eor
       3379;19751008;-999;-999;-999;    1;   0.0;   1;    7.400;   0;  -999;  -999;    -999;    8.6;-999;   11.2;    5.6;-999;eor
       3379;19751009;-999;-999;-999;    1;   0.6;   1;    6.500;   0;  -999;  -999;    -999;    9.4;-999;   13.1;    6.4;-999;eor
       3379;19751010;-999;-999;-999;    1;   1.6;   1;    2.400;   0;  -999;  -999;    -999;    6.0;-999;    8.9;    4.3;-999;eor
       3379;19751011;-999;-999;-999;    1;   0.0;   0;    4.400;   0;  -999;  -999;    -999;    4.7;-999;    6.6;    0.8;-999;eor
       3379;19751012;-999;-999;-999;    1;   0.6;   1;    3.800;   0;  -999;  -999;    -999;    5.8;-999;    9.9;    2.0;-999;eor
       3379;19751013;-999;-999;-999;    1;   0.8;   1;    0.000;   0;  -999;  -999;    -999;    4.7;-999;    6.9;    1.2;-999;eor
       3379;19751014;-999;-999;-999;    1;   0.5;   1;    4.600;   0;  -999;  -999;    -999;    5.3;-999;    9.3;    2.3;-999;eor
       3379;19751015;-999;-999;-999;    1;   0.1;   1;    4.500;   0;  -999;  -999;    -999;    8.2;-999;   13.1;    3.0;-999;eor
       3379;19751016;-999;-999;-999;    1;   0.0;   0;    5.400;   0;  -999;  -999;    -999;    8.4;-999;   12.7;    1.8;-999;eor
       3379;19751017;-999;-999;-999;    1;  16.4;   1;    0.000;   0;  -999;  -999;    -999;    7.0;-999;    8.8;    4.0;-999;eor
       3379;19751018;-999;-999;-999;    1;  27.1;   1;    0.000;   0;  -999;  -999;    -999;    7.4;-999;    8.5;    6.3;-999;eor
       3379;19751019;-999;-999;-999;    1;  11.7;   1;    0.000;   0;  -999;  -999;    -999;    7.5;-999;    7.9;    6.5;-999;eor
       3379;19751020;-999;-999;-999;    1;   2.9;   1;    0.000;   0;  -999;  -999;    -999;    7.4;-999;    8.5;    7.1;-999;eor
       3379;19751021;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    7.2;-999;    8.0;    5.7;-999;eor
       3379;19751022;-999;-999;-999;    1;   0.0;   0;    5.100;   0;  -999;  -999;    -999;    7.6;-999;   10.4;    6.2;-999;eor
       3379;19751023;-999;-999;-999;    1;   0.0;   0;    3.500;   0;  -999;  -999;    -999;    6.9;-999;   10.8;    3.3;-999;eor
       3379;19751024;-999;-999;-999;    1;   0.0;   0;    4.200;   0;  -999;  -999;    -999;    5.4;-999;    8.7;    4.0;-999;eor
       3379;19751025;-999;-999;-999;    1;   0.0;   0;    1.200;   0;  -999;  -999;    -999;    6.1;-999;    8.0;    3.3;-999;eor
       3379;19751026;-999;-999;-999;    1;   0.0;   0;    5.500;   0;  -999;  -999;    -999;    5.6;-999;   10.2;    4.2;-999;eor
       3379;19751027;-999;-999;-999;    1;   0.0;   0;    4.700;   0;  -999;  -999;    -999;    5.7;-999;    9.1;    2.5;-999;eor
       3379;19751028;-999;-999;-999;    1;   0.0;   0;    8.500;   0;  -999;  -999;    -999;    6.5;-999;   11.9;    1.5;-999;eor
       3379;19751029;-999;-999;-999;    1;   0.0;   0;    8.800;   0;  -999;  -999;    -999;    7.0;-999;   14.2;    1.4;-999;eor
       3379;19751030;-999;-999;-999;    1;   0.0;   0;    9.500;   0;  -999;  -999;    -999;    9.0;-999;   18.0;    1.5;-999;eor
       3379;19751031;-999;-999;-999;    1;   0.0;   0;    8.200;   0;  -999;  -999;    -999;    9.0;-999;   16.0;    3.0;-999;eor
       3379;19751101;-999;-999;-999;    1;   0.0;   1;    6.500;   0;  -999;  -999;    -999;    7.2;-999;   15.6;    2.3;-999;eor
       3379;19751102;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    9.0;-999;   10.6;    3.8;-999;eor
       3379;19751103;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    7.3;-999;    8.6;    5.4;-999;eor
       3379;19751104;-999;-999;-999;    1;   0.0;   0;    0.300;   0;  -999;  -999;    -999;    7.4;-999;    9.8;    6.4;-999;eor
       3379;19751105;-999;-999;-999;    1;   0.0;   1;    0.000;   0;  -999;  -999;    -999;    6.4;-999;    7.2;    5.8;-999;eor
       3379;19751106;-999;-999;-999;    1;   0.0;   1;    0.000;   0;  -999;  -999;    -999;    6.2;-999;    6.7;    5.7;-999;eor
       3379;19751107;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    5.4;-999;    6.8;    4.4;-999;eor
       3379;19751108;-999;-999;-999;    1;   0.0;   0;    5.000;   0;  -999;  -999;    -999;    6.0;-999;    9.7;    4.9;-999;eor
       3379;19751109;-999;-999;-999;    1;   0.0;   1;    0.000;   0;  -999;  -999;    -999;    4.8;-999;    5.6;    3.5;-999;eor
       3379;19751110;-999;-999;-999;    1;   0.0;   0;    3.300;   0;  -999;  -999;    -999;    3.0;-999;    5.6;    1.4;-999;eor
       3379;19751111;-999;-999;-999;    1;   0.0;   1;    0.000;   0;  -999;  -999;    -999;    4.1;-999;    6.2;    1.1;-999;eor
       3379;19751112;-999;-999;-999;    1;   0.0;   0;    1.000;   0;  -999;  -999;    -999;    3.8;-999;    7.1;    1.9;-999;eor
       3379;19751113;-999;-999;-999;    1;   6.7;   1;    0.000;   0;  -999;  -999;    -999;    7.2;-999;    9.5;    1.8;-999;eor
       3379;19751114;-999;-999;-999;    1;   5.1;   1;    0.000;   0;  -999;  -999;    -999;    6.5;-999;    8.8;    5.1;-999;eor
       3379;19751115;-999;-999;-999;    1;   0.1;   1;    0.200;   0;  -999;  -999;    -999;    2.0;-999;    5.1;    0.5;-999;eor
       3379;19751116;-999;-999;-999;    1;   5.8;   1;    0.000;   0;  -999;  -999;    -999;    3.9;-999;    6.1;   -0.4;-999;eor
       3379;19751117;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    2.4;-999;    5.9;    0.6;-999;eor
       3379;19751118;-999;-999;-999;    1;  11.6;   1;    0.000;   0;  -999;  -999;    -999;    2.0;-999;    3.0;    1.8;-999;eor
       3379;19751119;-999;-999;-999;    1;   6.2;   1;    2.200;   2;  -999;  -999;    -999;    2.4;-999;    3.7;    0.5;-999;eor
       3379;19751120;-999;-999;-999;    1;   9.6;   1;    0.000;   0;  -999;  -999;    -999;    4.4;-999;    6.3;    1.6;-999;eor
       3379;19751121;-999;-999;-999;    1;   2.2;   1;    5.400;   0;  -999;  -999;    -999;    1.1;-999;    3.8;   -0.2;-999;eor
       3379;19751122;-999;-999;-999;    1;   5.2;   1;    2.200;   3;  -999;  -999;    -999;   -1.2;-999;    1.2;   -3.2;-999;eor
       3379;19751123;-999;-999;-999;    1;   0.0;   0;    3.400;   8;  -999;  -999;    -999;   -4.4;-999;   -2.5;   -5.5;-999;eor
       3379;19751124;-999;-999;-999;    1;   0.0;   0;    8.100;   7;  -999;  -999;    -999;   -7.2;-999;   -3.5;   -8.6;-999;eor
       3379;19751125;-999;-999;-999;    1;   0.0;   0;    6.300;   5;  -999;  -999;    -999;   -4.1;-999;    1.4;  -10.4;-999;eor
       3379;19751126;-999;-999;-999;    1;   0.0;   0;    8.200;   5;  -999;  -999;    -999;   -1.0;-999;    5.6;   -6.8;-999;eor
       3379;19751127;-999;-999;-999;    1;   0.0;   1;    0.000;   4;  -999;  -999;    -999;    0.8;-999;    3.8;   -3.0;-999;eor
       3379;19751128;-999;-999;-999;    1;   0.3;   1;    0.100;   0;  -999;  -999;    -999;    4.7;-999;    8.9;   -0.6;-999;eor
       3379;19751129;-999;-999;-999;    1;   0.0;   0;    7.100;   0;  -999;  -999;    -999;    8.9;-999;   14.0;    3.7;-999;eor
       3379;19751130;-999;-999;-999;    1;  14.6;   1;    2.300;   0;  -999;  -999;    -999;    3.6;-999;    6.5;    2.4;-999;eor
       3379;19751201;-999;-999;-999;    1;   5.0;   1;    0.000;   1;  -999;  -999;    -999;    1.6;-999;    2.4;   -0.9;-999;eor
       3379;19751202;-999;-999;-999;    1;   0.0;   0;    3.500;   0;  -999;  -999;    -999;    2.7;-999;    5.9;   -0.6;-999;eor
       3379;19751203;-999;-999;-999;    1;   0.9;   1;    4.000;   0;  -999;  -999;    -999;    5.2;-999;    8.7;    0.7;-999;eor
       3379;19751204;-999;-999;-999;    1;   0.1;   1;    2.600;   0;  -999;  -999;    -999;    2.6;-999;    5.7;    0.7;-999;eor
       3379;19751205;-999;-999;-999;    1;   0.0;   0;    4.800;   0;  -999;  -999;    -999;    2.0;-999;    4.4;   -1.7;-999;eor
       3379;19751206;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    4.6;-999;    5.5;    1.4;-999;eor
       3379;19751207;-999;-999;-999;    1;   0.0;   0;    2.100;   0;  -999;  -999;    -999;    1.7;-999;    5.4;   -0.2;-999;eor
       3379;19751208;-999;-999;-999;    1;   0.0;   1;    0.000;   0;  -999;  -999;    -999;    2.6;-999;    3.5;   -0.7;-999;eor
       3379;19751209;-999;-999;-999;    1;   0.0;   0;    1.500;   0;  -999;  -999;    -999;    2.0;-999;    3.5;    1.2;-999;eor
       3379;19751210;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    0.8;-999;    1.8;    0.3;-999;eor
       3379;19751211;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;   -1.0;-999;    0.5;   -1.7;-999;eor
       3379;19751212;-999;-999;-999;    1;   0.0;   0;    1.700;   0;  -999;  -999;    -999;   -0.3;-999;    2.4;   -5.0;-999;eor
       3379;19751213;-999;-999;-999;    1;   0.1;   1;    3.600;   0;  -999;  -999;    -999;    1.0;-999;    3.1;   -2.3;-999;eor
       3379;19751214;-999;-999;-999;    1;   1.4;   1;    0.000;   0;  -999;  -999;    -999;   -0.1;-999;    0.8;   -0.6;-999;eor
       3379;19751215;-999;-999;-999;    1;   0.0;   0;    0.000;   1;  -999;  -999;    -999;   -1.4;-999;   -0.4;   -2.0;-999;eor
       3379;19751216;-999;-999;-999;    1;   0.0;   1;    0.000;   1;  -999;  -999;    -999;   -1.7;-999;   -0.8;   -2.5;-999;eor
       3379;19751217;-999;-999;-999;    1;   8.4;   1;    0.000;   1;  -999;  -999;    -999;   -2.4;-999;   -1.8;   -3.6;-999;eor
       3379;19751218;-999;-999;-999;    1;   1.6;   1;    0.000;   8;  -999;  -999;    -999;   -4.0;-999;   -1.4;   -5.2;-999;eor
       3379;19751219;-999;-999;-999;    1;   0.0;   0;    7.400;   7;  -999;  -999;    -999;  -11.3;-999;   -4.5;  -14.8;-999;eor
       3379;19751220;-999;-999;-999;    1;   0.0;   0;    2.300;   7;  -999;  -999;    -999;   -7.4;-999;   -4.2;  -18.7;-999;eor
       3379;19751221;-999;-999;-999;    1;   0.0;   0;    0.000;   7;  -999;  -999;    -999;   -2.4;-999;   -1.2;   -6.4;-999;eor
       3379;19751222;-999;-999;-999;    1;   0.0;   0;    5.200;   7;  -999;  -999;    -999;   -1.4;-999;    3.4;   -6.5;-999;eor
       3379;19751223;-999;-999;-999;    1;   0.0;   0;    0.000;   7;  -999;  -999;    -999;   -1.8;-999;   -0.6;   -2.5;-999;eor
       3379;19751224;-999;-999;-999;    1;   0.0;   1;    5.200;   7;  -999;  -999;    -999;   -3.8;-999;   -0.9;   -8.0;-999;eor
       3379;19751225;-999;-999;-999;    1;   0.9;   1;    0.000;   7;  -999;  -999;    -999;   -0.7;-999;    0.9;   -4.6;-999;eor
       3379;19751226;-999;-999;-999;    1;   0.0;   0;    0.000;   8;  -999;  -999;    -999;    1.6;-999;    2.2;   -1.6;-999;eor
       3379;19751227;-999;-999;-999;    1;   0.0;   1;    0.100;   6;  -999;  -999;    -999;    2.6;-999;    5.1;    1.4;-999;eor
       3379;19751228;-999;-999;-999;    1;   0.0;   0;    7.700;   0;  -999;  -999;    -999;    0.0;-999;    8.7;   -3.0;-999;eor
       3379;19751229;-999;-999;-999;    1;   0.0;   0;    8.000;   0;  -999;  -999;    -999;    0.9;-999;   10.1;   -3.6;-999;eor
       3379;19751230;-999;-999;-999;    1;   0.0;   0;    5.400;   0;  -999;  -999;    -999;   -3.1;-999;    1.2;   -5.7;-999;eor
       3379;19751231;-999;-999;-999;    1;   0.0;   0;    7.500;   0;  -999;  -999;    -999;    2.4;-999;    9.0;   -3.4;-999;eor
       3379;19760101;-999;-999;-999;    1;   0.7;   1;    0.000;   0;  -999;  -999;    -999;    5.0;-999;    6.4;    0.3;-999;eor
       3379;19760102;-999;-999;-999;    1;   0.4;   1;    0.000;   0;  -999;  -999;    -999;    7.4;-999;    8.5;    3.8;-999;eor
       3379;19760103;-999;-999;-999;    1;   8.7;   1;    3.000;   0;  -999;  -999;    -999;    5.1;-999;   10.1;    2.6;-999;eor
       3379;19760104;-999;-999;-999;    1;   0.0;   1;    1.700;   1;  -999;  -999;    -999;    0.0;-999;    3.0;   -0.5;-999;eor
       3379;19760105;-999;-999;-999;    1;   1.2;   1;    0.000;   1;  -999;  -999;    -999;    3.3;-999;    6.0;   -4.5;-999;eor
       3379;19760106;-999;-999;-999;    1;   1.3;   1;    0.000;   0;  -999;  -999;    -999;    5.1;-999;    5.6;    3.7;-999;eor
       3379;19760107;-999;-999;-999;    1;   0.0;   0;    2.800;   0;  -999;  -999;    -999;    5.0;-999;    7.7;    4.0;-999;eor
       3379;19760108;-999;-999;-999;    1;   0.0;   0;    8.300;   0;  -999;  -999;    -999;    4.6;-999;   11.5;    1.0;-999;eor
       3379;19760109;-999;-999;-999;    1;   0.0;   1;    8.000;   0;  -999;  -999;    -999;   -0.1;-999;    5.9;   -1.7;-999;eor
       3379;19760110;-999;-999;-999;    1;   2.0;   1;    0.700;   0;  -999;  -999;    -999;    3.2;-999;    5.6;   -3.0;-999;eor
       3379;19760111;-999;-999;-999;    1;   1.2;   1;    0.000;   0;  -999;  -999;    -999;    7.1;-999;    7.7;    3.6;-999;eor
       3379;19760112;-999;-999;-999;    1;   1.1;   1;    0.000;   0;  -999;  -999;    -999;    6.9;-999;    9.2;    6.2;-999;eor
       3379;19760113;-999;-999;-999;    1;   0.1;   1;    0.000;   0;  -999;  -999;    -999;    5.8;-999;    6.8;    4.6;-999;eor
       3379;19760114;-999;-999;-999;    1;   2.4;   1;    1.500;   0;  -999;  -999;    -999;    6.1;-999;    7.9;    4.1;-999;eor
       3379;19760115;-999;-999;-999;    1;   9.0;   1;    0.000;   0;  -999;  -999;    -999;    2.6;-999;    6.0;    1.9;-999;eor
       3379;19760116;-999;-999;-999;    1;   2.4;   1;    0.000;   2;  -999;  -999;    -999;    1.7;-999;    2.2;    0.5;-999;eor
       3379;19760117;-999;-999;-999;    1;   3.6;   1;    0.000;   0;  -999;  -999;    -999;    1.2;-999;    2.9;    0.3;-999;eor
       3379;19760118;-999;-999;-999;    1;   0.0;   1;    0.000;   1;  -999;  -999;    -999;    0.7;-999;    1.6;   -0.5;-999;eor
       3379;19760119;-999;-999;-999;    1;   1.7;   1;    0.600;   0;  -999;  -999;    -999;    1.4;-999;    2.6;   -1.6;-999;eor
       3379;19760120;-999;-999;-999;    1;   3.6;   1;    0.000;   1;  -999;  -999;    -999;    3.9;-999;    6.6;    0.7;-999;eor
       3379;19760121;-999;-999;-999;    1;   2.8;   1;    0.000;   0;  -999;  -999;    -999;    2.9;-999;    4.6;    1.5;-999;eor
       3379;19760122;-999;-999;-999;    1;   0.6;   1;    0.000;   0;  -999;  -999;    -999;    5.2;-999;    6.0;    1.4;-999;eor
       3379;19760123;-999;-999;-999;    1;   2.6;   1;    2.700;   0;  -999;  -999;    -999;    5.7;-999;    9.2;    3.3;-999;eor
       3379;19760124;-999;-999;-999;    1;   1.5;   1;    2.600;   1;  -999;  -999;    -999;   -1.4;-999;    3.3;   -2.5;-999;eor
       3379;19760125;-999;-999;-999;    1;   0.0;   1;    6.400;   4;  -999;  -999;    -999;   -2.4;-999;   -0.4;   -4.6;-999;eor
       3379;19760126;-999;-999;-999;    1;   0.4;   1;    0.300;   3;  -999;  -999;    -999;   -2.8;-999;   -1.3;   -3.5;-999;eor
       3379;19760127;-999;-999;-999;    1;   0.0;   1;    5.800;   4;  -999;  -999;    -999;   -3.1;-999;   -0.3;   -5.5;-999;eor
       3379;19760128;-999;-999;-999;    1;   0.0;   1;    1.500;   2;  -999;  -999;    -999;   -8.8;-999;   -4.1;  -10.0;-999;eor
       3379;19760129;-999;-999;-999;    1;   0.0;   1;    5.200;   2;  -999;  -999;    -999;   -8.8;-999;   -7.5;  -11.1;-999;eor
       3379;19760130;-999;-999;-999;    1;   0.0;   1;    4.000;   2;  -999;  -999;    -999;   -7.9;-999;   -4.7;  -10.8;-999;eor
       3379;19760131;-999;-999;-999;    1;   0.0;   0;    2.900;   2;  -999;  -999;    -999;   -3.7;-999;   -1.4;   -8.8;-999;eor
       3379;19760201;-999;-999;-999;    1;   0.0;   0;    2.000;   2;  -999;  -999;    -999;   -5.0;-999;   -2.9;   -7.8;-999;eor
       3379;19760202;-999;-999;-999;    1;   0.0;   1;    0.100;   2;  -999;  -999;    -999;   -4.1;-999;   -2.1;   -5.7;-999;eor
       3379;19760203;-999;-999;-999;    1;   0.0;   0;    0.000;   2;  -999;  -999;    -999;   -3.0;-999;   -0.9;   -5.2;-999;eor
       3379;19760204;-999;-999;-999;    1;   0.0;   1;    6.600;   2;  -999;  -999;    -999;   -1.4;-999;    3.6;   -4.4;-999;eor
       3379;19760205;-999;-999;-999;    1;   0.0;   0;    0.000;   2;  -999;  -999;    -999;   -1.6;-999;   -0.8;   -3.7;-999;eor
       3379;19760206;-999;-999;-999;    1;   0.0;   0;    0.000;   2;  -999;  -999;    -999;    0.1;-999;    0.7;   -1.7;-999;eor
       3379;19760207;-999;-999;-999;    1;   0.0;   1;    0.000;   0;  -999;  -999;    -999;   -1.6;-999;    0.7;   -2.5;-999;eor
       3379;19760208;-999;-999;-999;    1;   0.0;   0;    4.700;   0;  -999;  -999;    -999;   -1.0;-999;    1.5;   -5.0;-999;eor
       3379;19760209;-999;-999;-999;    1;   0.0;   1;    0.000;   0;  -999;  -999;    -999;   -1.8;-999;    3.2;   -0.8;-999;eor
       3379;19760210;-999;-999;-999;    1;   4.3;   1;    0.500;   0;  -999;  -999;    -999;   -2.8;-999;    4.4;    1.0;-999;eor
       3379;19760211;-999;-999;-999;    1;   2.8;   1;    1.500;   0;  -999;  -999;    -999;    3.0;-999;    5.4;    1.5;-999;eor
       3379;19760212;-999;-999;-999;    1;   0.2;   1;    6.500;   2;  -999;  -999;    -999;   -0.2;-999;    2.7;   -2.0;-999;eor
       3379;19760213;-999;-999;-999;    1;   6.0;   1;    0.000;   2;  -999;  -999;    -999;    1.6;-999;    3.2;   -2.7;-999;eor
       3379;19760214;-999;-999;-999;    1;   4.8;   1;    0.000;   0;  -999;  -999;    -999;    0.2;-999;    2.8;   -1.1;-999;eor
       3379;19760215;-999;-999;-999;    1;   0.1;   1;    0.000;   1;  -999;  -999;    -999;   -1.9;-999;   -1.1;   -2.8;-999;eor
       3379;19760216;-999;-999;-999;    1;   0.1;   1;    0.000;   1;  -999;  -999;    -999;    1.0;-999;    2.2;   -2.2;-999;eor
       3379;19760217;-999;-999;-999;    1;   0.0;   0;    0.100;   0;  -999;  -999;    -999;    1.7;-999;    2.9;    0.6;-999;eor
       3379;19760218;-999;-999;-999;    1;   0.0;   0;    4.500;   0;  -999;  -999;    -999;    1.2;-999;    4.4;   -0.3;-999;eor
       3379;19760219;-999;-999;-999;    1;   0.0;   0;    8.200;   0;  -999;  -999;    -999;    3.2;-999;    8.4;   -2.9;-999;eor
       3379;19760220;-999;-999;-999;    1;   0.0;   1;    6.100;   0;  -999;  -999;    -999;   -0.4;-999;    4.3;   -2.5;-999;eor
       3379;19760221;-999;-999;-999;    1;   0.0;   0;    5.100;   0;  -999;  -999;    -999;   -0.1;-999;    4.0;   -2.0;-999;eor
       3379;19760222;-999;-999;-999;    1;   0.0;   0;    1.900;   0;  -999;  -999;    -999;    0.6;-999;    4.0;   -2.5;-999;eor
       3379;19760223;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    1.1;-999;    4.0;   -0.3;-999;eor
       3379;19760224;-999;-999;-999;    1;   0.0;   1;    3.400;   0;  -999;  -999;    -999;    2.8;-999;    7.1;   -0.4;-999;eor
       3379;19760225;-999;-999;-999;    1;   0.0;   1;    0.300;   0;  -999;  -999;    -999;    7.1;-999;   10.4;    0.6;-999;eor
       3379;19760226;-999;-999;-999;    1;   0.0;   0;    9.500;   0;  -999;  -999;    -999;    7.1;-999;   14.9;    1.9;-999;eor
       3379;19760227;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  -999;    -999;    4.3;-999;    5.7;    3.5;-999;eor
